In_0	In_1	In_2	In_3	In_4	In_5	
113509.31749111145	148245.9971700827	241893.83803222564	218221.2591685789	193054.54496169745	184043.6540684799	
2978.717110769016	3347.6525839773694	3118.1292413428014	108052.71010733617	159149.5420649631	181432.88760147768	
37.69218330180692	9821.34369483821	83808.66841776748	55297.7191031815	129054.64325213972	100732.01864201135	
67704.25493635218	137638.8183945371	163888.7878771464	260536.0146651404	307793.81697123125	294150.1086092577	
23790.812461323563	98914.3180570931	77597.5787132768	81070.18348864546	68353.08387980516	63954.5253200444	
58967.9467454212	183673.02404925943	179921.69935873835	143348.35163175254	149783.3380253004	146571.39872817724	
99532.41974734646	252644.23304245868	212966.3960467403	192314.39657871609	274585.1923487107	266640.94478684285	
170164.50126685566	289222.18005221867	303284.5929499504	258089.60706738822	283556.7327048768	307118.67313344753	
112885.59665183007	292095.9787089672	360232.30694204825	287177.3680691117	255520.21524421725	309864.2021849725	
961.8473211320393	55147.853411438045	153781.63536971257	130674.4314588324	232389.7211186307	170928.52581918507	
247104.92416771734	340086.5291381366	365474.28428092937	459727.8516864575	473014.6528247751	425236.9611351306	
72610.9976826085	167643.64371392355	265497.16973911476	331752.79007257783	358532.9314712311	281804.46387260564	
5612.608595895054	34130.94248990335	125386.19259528187	165742.35836827836	169408.43072328457	202427.79901181016	
187432.01276900538	256536.02995966523	388978.3057222621	359860.02521224367	314736.2125287277	348960.1226771265	
76824.07937463383	100178.39586191828	123463.67965651347	173904.4182770728	149456.9491596779	140213.6444146453	
69724.61991889785	177837.18209214296	296179.0616512473	347103.8693837804	318600.2890208747	287906.4964974244	
9029.816890637121	50470.07314619085	43312.235283250855	33005.01697706293	67849.39915304584	138379.25992924115	
102.63720931714444	1398.1580129442225	8488.223557839157	7596.782337515688	61073.5000415457	98652.5355581213	
235345.1475761664	414057.4700725263	349724.5635710922	474382.7151043801	475030.33823260484	433391.4278014659	
230128.09313060733	323636.8726958428	397547.0030450819	416680.04527952656	472988.36756040464	535078.1666080259	
151673.32367146382	279589.81298524706	242933.1761838997	320957.97576147143	395662.87391363084	421756.24899741507	
34595.035397423664	155597.92330297813	103224.23363820405	92517.9953775878	85431.49524223644	84191.28195404347	
1295.2779953536578	91146.18779753016	53658.03975006771	79187.82666122874	142319.96062714324	197186.58434536168	
35280.8243713838	116324.19797551431	86359.30594806743	93857.15694126092	119610.6060056278	116337.41687991262	
112293.06874595271	182117.5492549672	291088.0192075991	238783.47320005897	258466.54260371302	220185.02870686282	
91.93154634494603	126277.59744844936	74737.84605335793	86713.5181657117	72490.16543524592	64239.21347911664	
218944.10456400207	296837.30713297206	284849.30031399307	275848.54887736024	408235.0477864925	366204.64547335054	
83636.37945732664	108494.6055545084	286876.99289747723	222083.8271352697	266093.54454202176	243684.2846502272	
190946.924065354	264647.4477481532	271287.37197268975	250082.16785663218	244036.63957172993	326588.0301395761	
125186.1097980006	164240.79756535153	307589.3874914477	251449.20211677617	283186.37068283744	257994.37372002966	
16311.151171757134	205588.75612745387	204329.98648014458	143616.7097381883	212908.4425712437	211915.35761787137	
705.8657040100061	4381.720320504587	10593.73483134076	176632.21114952536	129009.79159952445	155830.68249487283	
211759.14990265094	340768.5893068834	346847.24725635763	424332.8163213303	439551.2310983817	433980.28442193085	
41391.42051495883	208145.33339817738	137985.8441354006	122748.4006323258	141329.46717455046	124398.15303927941	
66362.43805536405	182348.7630004006	134261.10090339463	166013.04507410794	156500.28430297246	256389.3772469559	
199201.5518067033	287562.5050739604	261587.2967629944	275415.5728054903	267584.84867723053	273908.8072646725	
8787.107287409339	30069.001965951327	22819.186911075398	169477.25691865024	146849.85694000762	116783.46568188246	
62530.51197751452	118693.87082329685	245541.5438350974	331458.81882383773	291808.0794121513	262628.7199133237	
1054.4231883262455	2457.66499891911	140551.47556431295	94949.1247844235	80739.41029108298	201063.01631531894	
153219.8755317308	207597.48126499684	213230.82100839636	195451.23545524006	299126.95909026195	370773.87795692787	
234395.6151253204	315348.7589071192	301340.4741140212	298130.45948283694	423985.23029641475	432459.0901844995	
333.1130368045436	195026.7616625807	211566.75217628456	143871.71292252984	128877.30015678862	126270.00093676371	
49005.182426425716	123593.36798934586	238088.30764511533	175470.74607495347	199522.5661717145	242376.63330193708	
905.5033189873787	141317.4852957979	185092.13877596206	125846.090278832	213015.67846177364	287793.2924181631	
244201.64752092818	519619.40276487486	416845.38303327694	395276.330262273	374876.0065629175	469536.1704432054	
2375.56341862018	150846.5476841405	89122.96330435334	77070.03215927682	146826.0756245616	171457.79491815256	
101332.02443577659	177477.0589694501	179579.5696178682	230256.3026626885	224302.1420979272	191535.13957572667	
237471.0215808549	336455.2238690754	342852.04852466047	391619.7010426296	394369.9523051396	438581.63901206106	
244222.4607629157	337028.3519011657	409869.36305787496	364470.96331109846	363978.68878593034	398611.7508282593	
174384.76442076682	243631.5881035629	388305.66980837734	333438.3978445424	329433.8381188408	379751.75881337246	
216150.99254965407	299063.1682427587	285031.594923451	277103.97206499305	400582.3337760836	457595.92165847623	
121890.37805604801	345451.7502914112	381946.94194807136	317501.4472873974	405763.0155798357	338281.0967669444	
235135.38192448748	396689.4173363652	342691.7458289084	343177.83897309226	426262.73201715294	448725.66094577004	
2364.8382537555826	21406.056603347282	41863.8088074028	41495.82899124957	165871.3413701063	172792.12678261756	
124378.06253524226	218684.99061019864	288770.5762272872	242686.89007489727	349315.6933551042	286797.9169477674	
1052.6217972317	202360.5768819516	188645.427212858	133155.4104136464	116263.13846067734	133133.5712545041	
6548.954587700965	77105.99398533779	57422.22891748742	45203.995733248055	182768.93451331244	152841.6444454785	
132277.03851274695	176000.48054351428	262656.627649244	289780.2183113086	367489.55777454836	319832.2842553384	
483.3748175011462	180727.60896770665	246610.52008308773	221623.94097424383	222076.5507664026	181168.41306651328	
42898.7680289408	53877.1333559623	51859.73293597448	64862.11258939396	74091.83304154074	84133.80003316602	
85233.3217961538	111655.9723029431	112050.17303856011	176050.69286912394	178129.42060549217	198730.56958782865	
20674.452852853716	106338.7121633803	73051.86644332157	98979.85868308312	184566.60158345473	154650.79096184336	
4661.496392780538	22864.51671169146	40255.27281565999	26831.541678275596	34209.36328825477	38089.2128119312	
77593.65239728351	99780.62071261155	97420.25630109676	165383.73304717022	211980.3316081693	201361.44014755715	
110236.2207919786	244538.1557618072	200714.9379055325	176924.23024349558	244670.9511954831	324631.4319046387	
75438.42310050057	139113.51062586522	117443.50019836132	113542.81368649306	107193.0160303013	241314.3747244015	
206332.0475121507	281959.8487786684	445402.9556894322	374425.67676458356	347775.63080835645	346265.7530894792	
20652.399335401362	118774.23091988656	88477.37539887728	78702.03602706539	204235.50745995523	160473.18022077944	
976.5907143872399	62471.74232283394	37247.7603355414	53014.404277759975	64557.24350645544	179740.28772785433	
121816.36650084604	242042.47036927924	192495.73912351334	290206.7313238423	286592.1978801658	330894.4342642205	
56014.261623380255	109206.93196998892	97735.10085626428	195105.85261125054	167689.24862410934	265886.6632633065	
51216.070708761	133720.529166042	99277.22796654084	163446.10738116442	137643.80783808348	219703.96175148437	
14214.01109055815	23694.17373633484	55107.955932535675	151009.2818117105	117648.2875910361	116355.92104280012	
120418.98027154017	360114.6327735207	287204.5501875804	317699.1073517189	292440.2508765242	257814.01660427498	
31625.996459170863	160887.09352751912	167746.20628901664	128549.25157471976	109550.09152852323	101624.38669998036	
4086.3135244194173	5324.678047625573	142311.75505241277	100117.90860628245	154514.7842885633	195124.6136397984	
191001.61693739073	408492.8106975709	422120.30270917655	459382.9895300227	432894.6620511607	378834.7971508457	
176674.51763695048	253554.14510217958	247467.44172628314	225499.26737522296	248440.716146478	233013.64651672883	
2946.940281166148	206949.67355859626	133734.28132526018	107337.29248713475	126254.86709077755	182986.0562585307	
142001.53712184957	195234.18387238198	272953.8601011719	376752.6395028087	323808.3308462006	303635.45760177216	
4215.770942226759	7569.847722965268	6787.978480105382	9307.84217021661	81571.25767485863	61400.61656087707	
130365.32076784344	173669.24656505507	297211.2898567342	306039.4704624866	264148.8851125815	249766.45776172064	
131549.9195792227	364419.8795085742	278540.9935121385	268270.86799216503	237112.58845609127	226327.85660900522	
38114.03941034093	47458.238404425305	70608.65762285469	81268.86422992712	213678.11870871278	266278.65211651474	
183125.04319637528	404601.7077479512	328658.7167142326	331544.5589721305	301795.230594301	321358.52061294275	
155989.17627574183	340430.6026313131	266675.435814069	248764.73593513816	240982.11871495933	331224.1477821958	
847.5073930505188	14088.78810369981	16460.47368028124	21378.870732633834	46306.681080894676	49672.55848420028	
145119.41244533638	197644.50657164922	330675.92694294616	374687.4622308534	313142.1130560396	291051.5153936564	
14376.374621682733	70940.7728632637	208445.7502287875	147478.15345995172	165947.97983042552	244476.08901436592	
78725.83420307953	131307.44572168656	205938.77390117513	161573.29587965392	163575.8724158311	145256.33004892594	
99801.18557610818	228693.45082038405	325167.8089953903	243115.13707065393	280370.8413005691	246464.27719080588	
944.352224005866	76567.09017342111	176822.9051420284	135759.4993602221	162844.03162706323	186412.81395299887	
49788.67210378757	209940.4710928184	144284.26405889532	234493.74706814115	248422.172131898	315811.5180908598	
16380.138006080337	144466.6528963732	202138.21527276473	233114.67506755397	263951.1604548016	216330.08724886406	
121129.5975186275	164834.51278589477	163175.84249217945	157745.6495962919	256993.68474685852	262461.40011499386	
2164.9261581728997	70398.87267101758	73931.6033687486	118006.51009778368	117690.74352687232	139615.418264859	
55284.452990355625	248022.77234315962	302449.10989317467	317547.9772491048	268888.12066568073	354757.62398723676	
555.6931189962671	85296.62663760687	85258.55165603942	58368.502416197305	79072.22904990279	69849.84786184222	
38064.41791606937	56042.254350527095	212426.53704938473	158899.54488900522	136772.25925780772	138579.93842198	
88941.56807315219	188170.1279357822	190817.0621130987	223955.4187523914	211664.9605438181	284498.3119598302	
434.3439805472583	1088.9566119311162	88651.3796162348	95509.2586611666	200442.86425534496	153459.14098653046	
20623.41323501275	82374.70536278245	61271.9117713177	52136.86737755245	50673.96786264641	47807.92221524635	
55350.997336438864	178773.217326451	259191.20367601927	218937.17289311287	196502.53158830287	179299.2412525411	
129063.7317308309	169858.38293800084	175649.71522944578	284516.0362132934	317684.8980481263	312982.4913867718	
31675.02263076258	41535.116684051245	196182.84820626798	147877.2799623185	127335.17513907613	193788.99991328115	
28184.16059636898	115540.52739559172	82523.56968667431	157688.08833488027	122201.13437416972	110303.91321940714	
153621.76616566212	213056.20188876175	216496.14269892898	206723.17099857883	192951.4644650559	190496.06636701158	
986.2095776501371	116489.27688843275	163155.4692026115	232745.48403774374	199970.28571857858	159199.70350696583	
259.15961440155525	4248.418327812007	85984.8768686036	72938.03604390276	55901.81353046216	51824.5706129262	
6689.057503613999	25631.035600883537	153387.1448653432	104416.21112371243	97406.45996946459	85381.6825228409	
2333.6988455555647	205760.16920363854	126483.25693832223	225567.73306065414	276296.71222738206	240170.23685194115	
27482.996638003784	97727.47020375215	238037.2969156776	247942.49225214246	205102.36812558022	194547.355377772	
109416.89528890241	283855.92569213046	219445.06796506996	196792.6048030799	290029.5522543002	359723.9511403893	
50.160537648250916	83389.78419258274	119572.60057190522	78754.83192000819	203635.2428780344	250031.04686767195	
15737.573419751194	144304.24894949334	92363.80432022593	80090.33138166543	70910.47735978401	176617.71917064197	
17022.255127775312	172687.35624337557	258311.50387794344	240807.06282156776	244224.7644383209	220086.87710761486	
7313.206456288654	9807.86111714903	51392.15325559543	37743.77276212919	32160.478382685793	38568.06062036688	
6815.921570154642	48513.690024909956	51822.92407139226	125701.57459816743	89332.92881076675	79909.35144313412	
